MAR,SCHL,WAGP,ESR,RAC1P
3,16,030000,1,3
5,16,000000,3,3
5,11,,,3
5,19,150000,1,1
1,18,053000,1,1
1,15,046000,1,1
5,19,000000,3,1
5,16,000000,6,1
5,04,,,1
5,02,,,1
5,,,,1
1,21,002000,6,1
1,22,075000,1,1
5,12,000000,,9
1,21,048000,1,2
1,21,012000,1,1
5,01,,,9
3,19,021000,1,1
4,19,007000,1,1
5,17,000000,3,1
1,12,000000,6,1
1,12,000000,6,1
3,16,000000,3,1
1,24,038000,1,1
1,22,000000,6,1
5,02,,,1
3,19,054000,1,1
3,18,027000,6,1
3,18,000000,6,1
5,18,000000,6,1
5,20,027000,1,1
1,18,000000,3,1
1,16,000000,3,1
5,17,000000,6,1
5,09,,,1
5,14,000000,6,1
5,12,000000,6,1
1,22,100000,1,1
1,19,005100,1,1
1,21,000000,1,1
1,16,000000,6,1
1,20,095000,1,1
1,21,065000,1,1
1,20,064000,1,1
1,21,000000,3,1
5,,,,1
2,21,000000,6,1
1,19,000000,1,9
3,21,000000,6,1
5,22,025000,1,1
1,16,190000,1,1
1,16,042000,1,1
5,12,000000,6,1
5,18,000000,6,9
2,21,000000,6,1
1,21,000000,6,1
1,19,000000,6,1
3,20,010000,1,1
5,11,000000,,1
5,10,,,1
5,09,,,1
1,16,002500,3,1
1,16,060000,1,1
1,20,082000,1,6
1,20,000000,6,6
2,16,050000,2,1
5,16,000000,3,1
1,19,070000,1,1
1,16,007000,2,1
5,14,000000,6,1
5,12,000000,,1
5,09,,,1
5,18,017400,1,1
5,,,,1
2,20,000000,6,1
3,23,070000,1,1
3,23,060000,6,1
1,19,040000,1,1
1,16,000000,6,1
5,04,,,1
5,04,,,1
3,22,049000,1,1
5,16,000000,6,1
3,18,040000,1,1
3,19,051000,1,1
1,16,031700,1,1
1,16,025000,1,1
5,07,,,1
5,04,,,1
5,22,341000,1,1
1,19,041000,1,3
1,11,040000,1,1
5,12,000000,6,9
5,03,,,3
1,20,033000,1,1
1,21,072000,1,1
1,21,068000,1,1
5,02,,,1
5,02,,,1
2,16,000000,6,1
1,19,060000,1,1
1,17,040000,1,9
5,11,,,9
3,18,001300,6,1
1,20,082000,1,1
1,19,020000,1,1
1,22,072000,1,6
1,16,015000,1,1
1,11,025000,1,1
1,11,000000,6,1
1,19,020000,1,1
1,21,032000,1,1
5,05,,,1
5,05,,,1
5,19,077000,1,1
5,18,000000,6,1
5,15,030000,1,1
3,20,000000,6,1
1,18,104000,1,1
1,16,039900,3,1
5,16,013100,3,1
5,16,009400,1,1
1,19,065000,1,1
1,21,000000,1,1
1,21,060000,1,1
1,21,018000,1,1
5,20,001000,3,1
5,12,003200,2,6
5,19,000000,6,6
5,07,,,6
1,16,000000,6,6
1,15,006500,3,1
1,18,000000,6,1
1,19,041400,1,1
1,18,029400,1,1
1,19,040000,1,1
1,16,025000,1,1
5,07,,,1
3,19,035000,1,1
3,17,014000,1,1
1,21,004300,1,9
1,18,031200,1,1
5,01,,,1
5,,,,1
3,16,008100,1,1
1,21,000000,6,1
1,15,000000,6,1
5,15,000000,3,1
3,18,000000,6,1
5,18,000000,6,1
1,18,042000,1,1
1,16,040000,1,1
5,15,025000,1,1
5,01,,,1
5,01,,,1
5,13,000000,6,1
1,12,000000,6,1
1,17,000000,6,1
5,18,042000,1,1
5,19,006000,3,1
3,18,020000,1,1
1,17,071000,1,1
1,17,089000,1,1
5,12,000000,6,1
5,08,,,1
5,12,000000,3,1
5,02,,,1
1,16,117000,1,1
1,21,028000,1,1
1,21,040200,1,1
1,22,075000,1,1
1,19,105000,1,1
1,19,036000,1,1
5,12,002000,1,1
5,09,,,1
2,22,044900,1,1
5,19,002300,1,1
5,16,004500,6,1
1,17,000000,6,1
1,17,008000,1,1
2,16,000000,6,1
3,17,040000,1,6
5,21,071000,1,1
1,18,000000,6,6
1,11,000000,6,6
1,22,095000,1,1
1,21,000000,6,1
5,10,,,1
5,07,,,1
5,07,,,1
5,02,,,1
3,20,000000,6,1
3,16,041000,1,1
1,22,000000,1,6
1,22,001000,1,1
1,21,027000,1,6
1,21,011000,1,1
5,,,,9
5,,,,9
5,20,008500,1,1
5,17,006700,1,1
1,21,000000,6,1
1,22,000000,6,1
5,22,000000,6,1
5,22,053000,1,1
5,21,049000,1,1
4,16,031000,1,1
1,16,000000,6,1
1,16,030000,1,1
5,10,,,1
1,20,000000,6,1
1,22,009600,1,1
1,19,022000,1,1
1,18,028000,1,1
3,21,002000,3,1
3,16,001600,3,1
1,18,003000,6,1
1,16,000000,3,1
1,16,045000,1,1
1,19,045000,1,1
5,11,000000,,1
5,06,,,1
1,21,087000,1,1
1,21,030000,1,1
5,16,049000,1,1
1,21,024000,1,1
1,19,050000,1,1
5,02,,,1
5,,,,1
5,22,055000,1,1
5,22,096000,1,1
1,19,072000,1,1
1,16,009800,1,1
1,21,060000,1,1
1,21,080000,1,1
5,12,000000,,1
5,09,,,1
1,19,013000,1,9
1,19,021000,1,1
5,05,,,9
5,,,,9
5,,,,9
1,20,000000,6,1
1,19,060000,1,1
5,12,000000,,1
5,07,,,1
5,03,,,1
5,20,010900,1,1
5,18,019200,1,1
5,19,000000,6,1
5,16,000000,6,1
1,19,030000,6,1
1,16,000000,6,1
1,16,023000,1,6
1,16,000000,6,6
5,04,,,6
5,01,,,6
5,,,,6
3,19,023500,1,1
5,,,,1
3,18,018000,6,1
1,21,000000,6,1
1,18,000000,6,1
5,16,000000,3,1
1,18,045000,1,1
1,21,005000,1,1
1,22,341000,1,1
1,22,096000,1,1
5,,,,1
1,19,000000,3,1
1,20,035000,1,1
5,02,,,1
1,19,025000,2,3
1,19,065000,1,1
5,02,,,9
5,19,019000,1,1
5,16,000000,3,1
5,19,027000,1,1
1,16,012000,1,1
1,09,014400,1,1
5,01,,,1
5,,,,1
1,16,000000,6,1
1,22,000000,6,1
5,21,004700,1,1
3,16,000000,6,1
3,19,045000,1,9
5,07,,,9
5,05,,,9
3,21,027400,1,1
3,21,075000,1,1
5,13,000800,6,1
5,06,,,1
5,02,,,1
5,08,000000,6,1
2,08,000000,6,1
1,17,000000,6,1
1,11,000000,6,1
5,19,027000,1,1
5,16,020000,1,1
5,16,002000,6,1
1,19,042000,1,1
1,19,060000,1,1
5,21,030000,1,1
5,19,004000,1,1
1,19,025000,1,1
1,19,000000,6,1
2,11,000000,6,1
5,16,050000,1,1
3,18,002500,6,1
5,17,007800,6,8
1,16,000000,6,1
1,18,102000,1,1
1,20,013000,1,1
5,17,006000,1,1
5,13,000000,3,1
1,01,035000,1,1
1,01,012000,6,1
5,14,002000,1,1
1,21,000000,1,1
1,22,000000,6,1
1,19,000000,1,1
1,18,000000,6,1
1,23,200000,1,1
1,23,120000,1,6
1,17,000000,6,9
5,12,000000,6,9
5,20,000000,6,4
5,11,,,4
5,09,,,4
3,16,020000,6,4
5,11,,,1
5,08,,,1
5,,,,1
3,20,016000,1,1
5,20,080000,1,1
4,17,000000,6,1
1,21,000000,1,1
1,21,000000,6,1
5,01,,,1
5,01,,,1
5,01,,,1
5,,,,1
1,16,000000,6,1
1,17,000000,6,1
2,22,000000,6,1
5,19,002500,1,9
5,16,000000,6,1
3,21,065000,1,1
3,16,000000,1,1
1,22,045000,1,1
5,19,004500,1,1
5,19,001400,6,6
5,13,000000,6,1
5,16,001500,6,1
1,16,024000,1,1
1,19,060000,1,1
5,10,,,1
5,06,,,1
3,17,000000,6,1
3,16,000000,6,1
1,18,085000,6,1
1,16,000000,6,1
2,16,004900,1,1
5,16,000000,6,1
5,12,000000,,1
5,06,,,1
5,17,049000,1,1
3,19,013000,1,1
1,18,000000,6,1
1,16,000000,6,1
1,14,009000,3,4
1,18,000000,6,1
1,16,000000,6,9
2,21,000000,6,9
5,20,018000,1,9
1,16,100000,1,1
1,16,000000,6,1
5,10,,,1
5,08,,,1
3,16,000000,6,1
2,16,000000,6,1
5,16,000000,3,1
1,21,045000,1,1
1,23,030000,1,1
2,16,000000,6,1
3,16,000000,3,1
1,19,014000,1,1
1,19,012000,1,1
1,19,060000,1,1
1,18,060000,1,1
5,15,004000,1,1
5,11,,,1
1,21,070000,1,1
1,21,000000,1,1
5,07,,,1
5,05,,,1
1,18,000000,6,1
1,19,078000,1,1
5,14,000000,6,1
1,21,108000,1,6
1,20,000000,6,6
5,19,003400,6,6
5,14,000000,6,6
1,21,000000,6,1
1,19,000000,6,1
1,16,078000,1,1
1,16,000000,1,1
5,16,000000,6,1
5,13,000000,6,1
3,21,004800,1,1
5,20,000750,1,1
5,21,000000,1,1
5,21,000000,1,1
1,16,015100,1,1
1,18,063000,1,1
1,20,010000,1,1
1,19,058000,1,1
1,21,103000,1,1
1,21,058000,1,1
5,13,000000,6,1
5,09,,,1
1,19,000000,6,3
1,19,000000,6,1
1,16,010700,1,3
5,05,,,9
1,19,090000,3,1
5,21,070000,1,6
3,18,012100,3,6
5,20,036000,1,8
5,20,065000,1,1
3,22,008000,1,1
2,21,000000,6,3
1,16,000000,6,1
1,18,000000,6,1
1,19,000000,6,1
1,22,048000,1,1
1,21,035000,1,1
5,19,050000,1,1
1,21,106000,1,1
1,21,093000,1,1
5,12,000000,6,1
2,22,094000,1,1
5,16,021600,4,1
1,19,011000,1,9
1,21,040000,1,2
5,02,,,9
5,04,,,1
2,12,000000,6,1
1,21,070000,1,1
1,16,019000,1,6
5,,,,9
1,21,005000,6,1
1,16,000000,6,1
1,21,010000,1,1
1,19,000000,6,1
4,21,000000,6,1
2,18,000000,6,1
2,11,000000,6,1
5,15,000000,6,8
2,22,015100,1,1
5,19,004000,3,9
1,23,066000,1,1
1,21,036600,1,1
5,16,000000,6,1
1,19,040000,1,1
1,19,045000,1,1
1,13,000000,6,1
1,15,000000,6,1
5,16,007000,3,8
2,22,000000,6,1
1,20,060000,1,1
1,19,049100,1,1
5,20,045000,1,1
1,13,000000,3,7
1,17,026000,1,7
5,01,,,1
5,,,,7
1,19,060000,1,1
1,19,039000,1,1
1,22,072000,1,6
1,22,000300,3,6
4,16,027500,1,1
5,16,007000,1,1
5,16,000000,6,1
3,16,005500,1,1
5,14,000000,6,9
1,22,000000,6,1
1,21,000000,6,1
1,21,026000,6,1
1,21,160000,1,1
2,21,000000,6,1
2,16,000000,6,1
1,20,000000,6,1
1,18,020000,1,1
1,17,065000,1,1
1,14,000000,6,1
5,14,000000,6,1
5,14,000000,6,1
5,,,,1
5,19,001500,1,1
2,22,000000,6,1
2,16,000000,6,1
3,14,001000,6,1
1,08,000000,6,6
1,18,070000,1,1
1,18,037000,1,1
3,18,000000,6,1
1,20,078000,1,6
1,20,102000,1,6
5,04,,,6
5,03,,,6
2,19,000000,6,6
1,13,000000,6,1
1,17,083000,1,1
5,16,015000,1,1
5,13,000000,6,1
5,09,,,1
1,19,000000,3,1
1,21,130000,1,1
1,19,058000,1,1
1,18,006300,1,1
3,20,027100,1,1
3,16,040500,1,1
5,06,,,1
3,20,000000,6,1
4,16,003000,1,1
3,17,011000,1,1
5,08,,,1
5,04,,,1
2,16,000000,6,1
5,18,000750,1,1
4,18,042000,1,9
5,13,000000,6,9
2,12,000000,6,1
1,16,006000,1,1
1,16,033000,1,1
3,18,026800,1,1
2,21,045400,2,1
5,19,000000,6,1
1,21,001500,3,1
1,19,091000,1,1
5,08,,,1
5,07,,,1
2,20,000000,6,1
5,22,047000,1,1
1,21,130000,1,6
1,21,015000,1,6
5,03,,,6
5,20,014000,1,1
3,21,000000,6,9
1,22,011300,1,6
1,20,000000,6,6
5,,,,6
1,21,000000,6,1
1,18,002500,6,1
1,21,060000,1,1
1,21,040000,1,1
5,,,,1
2,20,000000,6,1
1,16,000000,6,1
1,16,000000,6,1
1,19,000000,6,1
1,21,025700,1,1
1,21,000000,1,1
1,20,038000,1,1
1,17,024000,6,1
5,19,000200,3,1
5,08,,,1
5,16,007700,1,3
2,13,000000,6,1
1,01,000000,6,1
2,21,000000,6,1
3,18,022000,1,1
1,23,076000,1,1
1,21,005700,1,1
3,16,040000,1,1
1,18,039000,1,1
1,16,000000,6,1
5,14,002000,1,1
5,06,,,1
5,04,,,1
5,01,,,1
5,,,,1
1,16,024000,1,1
1,19,000000,1,1
3,14,000000,6,1
2,16,023000,1,1
3,19,002600,1,1
3,19,000000,6,1
5,20,024000,1,1
3,19,080000,1,1
3,16,012000,6,1
1,16,000000,6,1
1,16,000000,6,1
1,22,000000,6,1
1,21,000000,6,1
1,16,000000,6,1
1,18,050000,1,1
5,19,001000,1,1
5,12,000000,,1
5,07,,,1
5,05,,,1
3,16,000000,6,1
2,16,000000,6,1
2,19,000000,6,2
5,19,007900,1,2
5,01,,,2
1,18,090000,1,9
2,19,000000,6,1
1,20,000000,6,9
1,16,015000,1,1
5,19,015000,1,1
3,21,006000,1,1
1,21,000000,6,1
1,19,000000,6,1
5,19,000000,6,6
3,19,000000,3,1
5,19,004200,6,1
3,18,000000,6,9
3,13,000000,3,9
5,16,000000,6,1
1,19,000000,6,1
1,21,000000,6,1
5,20,003000,1,1
5,19,001000,1,1
1,18,000000,6,1
1,14,000000,6,1
1,17,000000,6,1
1,16,045000,1,1
3,01,039000,1,1
5,14,008000,1,1
5,12,000000,,1
1,21,012000,1,1
1,22,093000,1,1
5,16,003000,6,1
5,16,003000,1,1
5,14,000000,6,1
1,16,000000,6,3
1,16,013000,1,3
1,19,000000,6,1
1,22,200000,1,9
5,01,,,9
1,20,000380,3,1
1,13,000900,6,1
3,16,000000,6,1
1,19,084000,1,1
1,16,058000,1,1
5,21,030000,1,1
1,19,060000,1,1
1,18,042000,1,1
3,18,000000,6,1
5,16,065000,1,1
3,16,031000,1,1
1,20,045000,1,6
1,19,002000,1,1
5,05,,,9
1,20,016000,1,1
1,21,011000,1,1
1,23,000000,1,1
1,21,037000,1,9
5,19,009600,1,9
5,19,003800,6,9
5,11,,,9
5,19,000000,3,1
5,19,000000,6,1
1,21,008000,1,1
1,22,030000,1,1
5,16,000000,6,1
5,21,000000,6,1
3,21,002500,1,1
3,21,052000,1,1
5,11,,,1
5,03,,,1
2,17,000000,6,1
1,22,099000,1,1
1,19,110000,1,1
1,20,000000,6,1
1,17,034000,1,1
5,17,000000,6,1
1,18,000000,6,1
1,18,000000,6,1
5,21,000000,6,1
5,19,006500,1,1
1,22,000000,1,1
1,22,055000,1,1
5,08,,,1
5,06,,,1
1,21,000000,6,1
1,16,031200,1,9
5,20,002400,6,9
1,22,060000,1,1
1,21,030000,1,1
1,20,150000,1,1
1,19,100000,1,9
2,16,000000,6,1
1,19,070000,1,9
1,22,005900,1,1
5,11,,,9
5,07,,,9
5,03,,,9
5,19,037000,1,1
5,21,068000,1,1
5,21,000000,6,1
2,16,000000,6,1
1,21,000000,6,1
1,21,000000,6,1
5,16,007000,3,8
2,19,000000,6,1
2,16,000000,6,1
2,21,000000,6,1
4,21,000000,6,1
1,18,341000,1,1
1,16,011200,1,1
5,13,000000,6,1
5,19,025000,4,1
1,23,341000,1,1
1,21,098000,1,1
5,14,000000,6,1
5,11,,,1
5,08,,,1
1,21,000000,1,1
1,21,000000,6,1
5,18,016800,1,1
5,18,012000,1,1
1,21,100000,1,1
1,22,048000,1,1
5,12,000000,,1
5,09,,,1
5,19,018000,6,1
1,21,011000,1,1
1,21,000000,6,1
5,01,,,1
5,,,,1
5,,,,1
1,22,000000,3,1
1,24,093000,1,1
3,19,020600,1,1
3,21,060000,1,1
1,21,001000,6,1
1,19,060000,1,1
5,,,,1
1,16,094000,1,8
1,19,026200,1,8
5,19,014400,1,8
5,13,000000,3,8
1,20,091000,1,1
1,22,035000,1,1
5,12,000000,,1
1,21,090000,1,1
1,22,024000,1,6
5,01,,,9
5,01,,,9
5,16,027000,1,1
5,15,000000,6,1
5,18,018000,1,1
4,18,000000,3,1
5,06,,,1
5,03,,,1
5,13,000000,1,1
5,07,,,1
5,03,,,1
5,19,000400,3,6
5,16,001200,6,1
1,22,055000,1,1
1,16,000000,6,1
1,19,000000,6,1
1,22,048000,1,1
5,19,000000,6,1
5,13,000000,6,1
1,16,078000,1,1
1,14,013100,1,1
1,21,041000,1,6
1,20,036000,3,6
2,13,000000,6,6
1,19,035000,1,1
1,21,030000,1,1
1,21,045000,1,1
1,20,000000,6,6
1,22,072000,1,1
1,21,000000,6,1
5,17,000000,6,1
3,16,000000,3,1
1,19,002000,1,6
1,21,030000,1,6
1,22,341000,1,1
1,21,007000,1,1
5,06,,,1
5,03,,,1
5,22,038000,1,1
5,18,050000,1,1
5,19,035000,1,1
4,20,067000,1,1
2,18,000000,6,1
4,04,000000,6,8
5,14,000000,6,8
5,21,032000,1,1
5,18,025000,1,1
1,19,047000,1,1
1,19,000000,6,9
2,12,000000,6,1
3,16,030000,1,1
1,22,048000,1,1
1,21,030000,1,1
5,10,,,1
5,08,,,1
1,18,000000,6,1
1,18,000000,6,1
2,19,000000,6,1
3,19,014000,1,1
5,19,000000,3,1
5,11,,,1
4,14,000000,6,1
5,02,,,1
3,14,000000,3,1
5,13,004000,1,5
5,,,,5
5,,,,5
1,16,003200,1,1
1,21,080000,1,7
1,16,015200,1,1
5,21,010300,3,7
5,19,008700,1,7
3,21,038000,1,1
1,21,036000,1,1
1,21,027100,1,1
1,20,000000,6,1
1,15,000000,6,1
1,21,013000,1,1
1,21,040800,1,1
5,01,,,1
1,18,000000,6,1
1,18,000000,6,1
1,19,096000,1,1
1,17,000500,1,1
5,21,000000,6,1
3,21,003000,1,1
5,19,008300,1,1
5,14,000000,6,1
5,14,000000,6,1
5,09,,,1
2,21,000000,6,1
2,21,063000,1,1
3,19,044000,1,1
1,19,000000,6,1
1,16,000000,6,1
1,24,050000,1,6
1,21,000000,6,6
5,01,,,6
5,,,,6
1,24,341000,1,1
1,20,000000,6,6
5,02,,,9
5,02,,,9
5,,,,9
3,17,000000,6,1
2,16,000000,6,1
1,22,065000,1,1
1,21,050000,1,1
5,,,,1
2,21,000000,6,1
5,19,000000,6,1
4,16,024000,3,1
1,22,000000,6,1
1,21,037000,1,1
5,19,002500,6,1
2,16,000000,6,1
5,21,000000,6,1
1,22,000000,6,6
4,01,009000,1,1
5,13,010000,1,1
5,10,000000,,1
5,08,,,1
5,03,,,1
5,01,,,1
5,12,010000,1,1
3,16,000000,6,1
1,16,023000,1,1
1,16,000000,3,1
5,21,030000,1,1
5,21,002700,1,1
3,16,000000,6,1
1,19,000000,6,1
1,18,032000,1,1
3,19,000000,6,1
5,18,000900,6,1
1,19,060000,1,1
1,20,048000,1,1
5,08,,,1
5,05,,,1
1,16,000000,6,1
1,17,000000,6,1
5,16,000000,3,1
1,19,000000,6,1
1,16,000000,6,1
5,19,051000,1,2
1,20,039700,1,1
1,17,004400,3,1
1,21,077000,1,1
1,16,044200,1,1
1,21,042000,1,1
1,19,000000,6,1
3,23,000000,6,1
2,16,033300,1,1
5,20,002400,6,1
5,16,032000,1,1
2,16,000000,6,1
5,22,000000,1,1
5,16,022000,3,1
5,19,004000,3,1
1,21,018000,1,1
1,22,040000,2,1
5,08,,,1
5,04,,,1
1,08,010800,1,6
1,05,036000,1,6
5,02,,,6
1,19,000000,6,1
1,21,200000,1,1
5,06,,,1
5,04,,,1
3,16,011700,1,1
5,16,001500,1,1
1,21,160000,1,1
1,21,080000,1,1
5,14,000000,6,1
1,21,000000,6,1
1,23,341000,1,1
3,20,000000,6,1
3,17,093000,1,1
1,18,033600,1,1
1,18,065000,1,1
1,16,045000,1,1
1,17,000000,6,1
4,20,029000,1,1
5,12,000000,6,1
3,21,075000,1,1
3,22,118000,1,1
1,19,000000,6,1
1,22,000000,6,1
2,21,000000,6,1
5,21,001500,1,1
1,19,085000,1,1
1,21,002000,6,1
5,20,012200,1,1
5,16,000350,1,1
2,14,000000,6,1
5,12,000670,1,1
1,23,000000,6,6
1,23,341000,1,6
5,01,,,6
5,,,,6
1,11,000000,6,2
1,24,042000,1,2
1,08,040000,1,1
1,21,000000,6,1
5,19,001800,1,1
5,21,022000,1,1
5,21,008000,1,1
5,12,000000,,1
5,20,000000,6,1
5,,,,9
3,20,000000,6,6
3,19,100000,1,1
1,18,072000,1,1
1,16,006600,6,8
5,11,,,9
5,08,,,9
5,06,,,9
1,21,047000,1,1
1,20,007000,1,1
5,,,,1
5,09,,,2
5,06,,,2
1,20,000000,6,1
1,21,000000,6,1
4,16,000000,1,1
3,24,057000,1,1
3,16,000000,6,1
5,10,024000,1,1
5,05,,,9
5,03,,,9
5,03,,,9
5,18,000000,6,9
1,16,020000,1,1
1,17,017300,1,1
5,10,,,1
5,16,001700,1,1
1,16,008100,3,6
1,16,033300,1,1
5,14,000000,6,9
5,06,,,9
5,03,,,9
1,16,000000,6,1
1,16,000000,6,1
3,23,000000,6,1
5,19,048800,1,2
3,21,000000,6,1
5,19,017000,4,1
2,14,000000,6,1
3,15,000000,6,1
1,17,040000,1,8
1,01,000000,6,8
5,01,,,8
1,21,046400,1,1
1,21,010000,1,1
5,16,003000,6,9
3,21,000000,1,1
5,04,,,1
1,21,055000,1,1
1,21,060000,1,1
5,,,,1
1,16,050000,1,1
1,21,013000,1,1
2,16,000000,6,1
1,19,055000,1,9
1,21,105000,1,1
5,13,000000,6,9
5,07,,,9
1,20,011000,1,1
1,15,063000,1,1
5,12,000000,,1
5,11,,,1
5,06,,,1
1,16,000000,1,1
1,17,050000,1,1
5,16,000000,6,1
1,11,004000,6,1
2,21,000000,6,1
2,19,000000,6,1
5,18,048000,1,1
5,18,022000,1,1
5,03,,,1
5,02,,,1
5,17,024000,1,1
1,16,000000,6,1
1,16,018800,1,1
5,20,072000,1,1
3,16,029400,1,6
1,16,042000,1,1
1,21,000600,6,1
1,21,000000,6,1
1,21,000000,6,1
1,16,050000,1,1
1,15,000000,6,6
5,16,001200,6,1
5,18,000000,6,1
1,21,073000,1,1
1,19,000000,1,1
5,19,004700,1,4
3,17,000000,6,1
1,22,000000,6,1
1,21,000000,6,1
3,17,000000,6,1
1,18,000000,1,1
2,12,000000,6,5
1,17,044900,1,6
1,16,000000,6,6
5,04,,,6
5,01,,,6
1,09,000000,6,6
3,21,000000,6,1
1,23,180000,1,9
1,21,008000,1,1
5,06,,,9
5,04,,,9
5,01,,,9
5,02,,,1
1,19,075000,1,1
1,18,000000,1,6
5,15,003000,1,6
3,16,000000,6,1
1,19,003800,6,1
1,20,065000,2,1
5,01,,,1
5,,,,1
1,17,031000,1,1
1,18,029000,1,2
5,10,,,1
5,13,000000,6,1
2,21,178000,1,1
3,21,000000,6,1
1,22,072000,1,1
1,20,019200,6,9
1,01,000300,6,1
1,17,000000,6,1
5,16,020000,1,1
3,18,007000,3,1
3,18,005200,1,1
5,16,000000,6,1
1,16,046000,1,1
1,21,105000,1,1
2,16,000000,6,1
1,18,020000,1,1
1,18,000700,1,1
1,20,000000,6,1
1,16,000000,6,1
1,21,009000,1,1
1,19,027000,1,1
5,03,,,1
1,21,006000,1,1
1,21,075000,1,1
5,11,000000,,1
5,08,,,1
5,24,000000,6,1
3,14,000000,3,1
5,09,,,1
5,19,010500,1,1
5,,,,1
2,16,000000,6,1
1,21,000000,6,1
1,21,048900,1,1
5,20,004000,1,1
5,19,002400,6,8
2,16,000000,6,1
5,20,074000,1,1
1,21,000000,6,1
1,19,000000,6,1
5,,,,1
5,16,000000,6,1
5,19,000000,6,1
3,19,071000,1,1
5,19,049000,1,1
5,19,026000,1,1
5,16,031200,1,1
5,21,035000,1,1
5,20,002300,1,1
3,17,007000,6,1
1,22,095000,1,1
1,19,000000,6,1
2,21,000000,6,1
1,18,000000,6,1
1,15,000000,6,1
1,15,006000,1,1
1,15,000000,3,1
5,19,007200,1,1
5,14,000000,6,1
5,07,,,1
1,21,000000,6,1
1,22,200000,1,1
5,07,,,1
5,04,,,1
5,03,,,1
1,21,000000,3,1
1,16,065000,1,1
1,16,013900,1,1
1,16,000000,6,1
5,15,000000,6,1
3,15,000000,6,1
3,19,000000,3,1
1,18,000000,6,1
1,12,000000,6,1
5,14,002500,6,9
1,19,000000,6,1
1,21,062000,1,1
1,20,000000,6,1
5,19,007000,1,1
1,21,080000,1,1
1,21,028000,1,1
5,10,,,1
5,08,,,1
1,22,077000,1,1
1,21,036400,1,1
5,02,,,1
5,,,,1
5,01,000000,6,2
2,21,000000,6,1
1,22,000000,6,1
1,16,029000,1,1
5,18,002200,1,1
5,19,036000,1,1
5,01,,,1
5,05,,,1
1,21,025000,1,1
1,21,040000,1,1
2,19,000000,6,6
5,16,022000,4,1
1,21,130000,1,1
1,20,030000,1,1
5,10,,,1
5,13,000000,6,5
1,21,000000,6,1
1,18,000000,6,1
1,23,000000,1,1
1,22,000000,1,1
3,15,000000,6,1
3,17,030000,1,1
1,21,000000,6,1
1,19,000000,6,1
1,21,341000,1,1
1,16,000000,6,1
5,18,003000,6,1
1,19,020000,6,6
5,14,002000,1,6
1,24,004600,1,9
1,21,000000,6,1
5,16,050000,1,1
3,19,000000,6,1
5,,,,1
3,16,000000,6,1
3,16,034000,1,1
5,19,000000,6,1
1,12,038000,1,1
1,17,020000,1,1
5,01,,,1
1,15,000000,6,1
1,16,000000,6,1
1,11,000000,6,8
1,16,033000,1,8
5,01,,,8
1,21,031400,1,1
1,14,031700,1,1
5,03,,,1
5,02,,,1
5,18,001000,6,1
3,19,001200,1,1
1,20,000000,1,1
1,15,008100,6,1
5,19,014200,1,1
5,19,009400,1,1
1,19,000000,6,1
5,21,040000,1,1
2,10,000000,6,1
3,21,000000,6,1
3,19,145000,1,1
3,14,000300,3,5
1,24,000000,6,9
1,16,000000,6,1
5,09,,,1
5,21,116000,1,6
4,17,028600,6,2
2,18,000000,6,1
2,16,000000,6,1
1,19,000000,6,9
1,21,141000,1,9
5,01,000000,6,6
1,22,125000,1,1
1,23,200000,1,1
5,10,,,1
5,07,,,1
5,22,060000,1,1
5,24,046000,2,1
2,16,000000,6,1
1,21,080000,1,1
1,20,015000,2,1
5,19,000000,6,9
5,15,000000,3,3
2,19,000000,3,1
1,16,058000,1,1
1,16,025000,1,1
5,18,000800,1,1
5,17,000000,3,1
5,15,012600,1,1
1,16,000000,6,1
1,16,070000,2,1
1,16,000000,6,1
1,16,000000,6,1
3,16,015600,1,2
2,13,000000,6,1
3,13,008000,3,1
1,19,000000,6,6
1,19,100000,1,1
5,14,000000,6,9
5,16,032000,1,1
5,21,085000,1,1
5,21,000000,6,1
1,21,005200,1,1
1,21,003800,1,1
4,18,055000,1,2
1,21,042000,3,1
1,20,000000,6,6
5,04,,,9
5,03,,,9
5,02,,,9
5,01,,,9
5,,,,9
1,14,017700,6,2
1,20,000000,6,1
1,21,006000,1,1
5,16,000000,3,1
5,20,010500,6,1
5,16,075000,1,1
5,16,015000,1,1
3,19,012000,1,1
1,14,000000,6,1
3,20,060000,1,1
5,21,091000,1,1
2,16,000000,6,1
1,22,003000,6,1
1,20,090000,1,1
5,19,007500,3,1
5,15,030000,1,1
1,22,000000,1,1
1,21,000000,6,1
1,22,011000,3,1
1,20,007500,6,1
1,19,003200,1,1
1,18,033000,1,1
5,,,,1
3,19,026800,1,1
5,13,000000,3,1
5,10,,,1
5,07,,,1
5,04,,,1
4,18,000000,3,1
1,23,000000,6,1
1,21,015000,6,1
1,16,000000,6,1
1,16,006600,1,1
5,06,,,1
5,04,,,1
5,01,,,1
1,17,022600,1,1
1,19,000000,3,1
5,16,000000,6,1
3,20,000000,6,6
5,04,,,6
5,15,012000,1,6
5,20,007000,6,1
3,16,000000,6,1
5,19,080000,1,1
5,18,067000,1,1
1,19,039900,1,1
1,16,020000,1,1
5,19,001300,6,1
2,16,000000,6,1
3,16,000000,6,9
1,18,036000,1,1
1,20,024000,1,1
5,02,,,1
5,,,,1
5,17,025000,1,1
5,11,,,1
5,16,021600,4,1
2,14,000000,6,1
5,22,071000,1,1
5,21,029200,1,1
